# time, time_amplitude
6.178000000000000114e+01,3.996205027843918105e-04
6.178999999999999915e+01,3.969727652287391461e-04
6.179999999999999716e+01,3.962521968946225003e-04
6.181000000000000227e+01,3.966349277237363039e-04
6.182000000000000028e+01,3.968986872036955535e-04
6.182999999999999829e+01,3.984981152234246655e-04
6.184000000000000341e+01,4.009114633338607507e-04
6.185000000000000142e+01,4.025182108464415271e-04
6.185999999999999943e+01,4.036310353797379290e-04
6.186999999999999744e+01,4.041301857094971458e-04
6.188000000000000256e+01,4.046436974398587901e-04
6.189000000000000057e+01,4.070747164387831358e-04
6.189999999999999858e+01,4.098964880516162992e-04
6.190999999999999659e+01,4.095765372684279722e-04
6.192000000000000171e+01,4.058425011162065357e-04
6.192999999999999972e+01,4.008031063856768296e-04
6.193999999999999773e+01,3.958442817253569239e-04
6.195000000000000284e+01,3.916861949439673580e-04
6.196000000000000085e+01,3.892384825515196058e-04
6.196999999999999886e+01,3.881660938557902289e-04
6.197999999999999687e+01,3.872589690991449238e-04
6.199000000000000199e+01,3.875979499183726355e-04
6.200000000000000000e+01,3.900335447793168431e-04
6.200999999999999801e+01,3.925365782411094242e-04
6.202000000000000313e+01,3.945462703536946857e-04
6.203000000000000114e+01,3.955576085971892943e-04
6.203999999999999915e+01,3.926601519231028123e-04
6.204999999999999716e+01,3.875741626189254459e-04
6.206000000000000227e+01,3.848428804941431310e-04
6.207000000000000028e+01,3.839033505307361109e-04
6.207999999999999829e+01,3.836437733185217667e-04
6.209000000000000341e+01,3.849947916753021851e-04
6.210000000000000142e+01,3.885295372791196656e-04
6.210999999999999943e+01,3.966852682483123171e-04
6.211999999999999744e+01,4.076998073704889061e-04
6.213000000000000256e+01,4.134305504593149610e-04
6.214000000000000057e+01,4.138544746297637264e-04
6.214999999999999858e+01,4.154871689982917891e-04
6.215999999999999659e+01,4.168518341052843373e-04
6.217000000000000171e+01,4.150689327289368833e-04
6.217999999999999972e+01,4.135137863712704648e-04
6.218999999999999773e+01,4.130738248901433545e-04
6.220000000000000284e+01,4.116519507122488549e-04
6.221000000000000085e+01,4.101385484289961684e-04
6.221999999999999886e+01,4.086504411679154443e-04
6.222999999999999687e+01,4.053478240893960277e-04
6.224000000000000199e+01,4.014881662596444818e-04
6.225000000000000000e+01,3.993725118528342033e-04
6.225999999999999801e+01,3.982087140541172598e-04
6.227000000000000313e+01,3.967730974866292334e-04
6.228000000000000114e+01,3.946169286779219209e-04
6.228999999999999915e+01,3.903950816552604394e-04
6.229999999999999716e+01,3.850448802724533675e-04
6.231000000000000227e+01,3.825228242392340969e-04
6.232000000000000028e+01,3.831187554537159143e-04
6.232999999999999829e+01,3.830496241746271296e-04
6.234000000000000341e+01,3.815419696464822461e-04
6.235000000000000142e+01,3.803929022001349258e-04
6.235999999999999943e+01,3.787503440023934288e-04
6.236999999999999744e+01,3.755831815859989216e-04
6.238000000000000256e+01,3.736329685938267163e-04
6.239000000000000057e+01,3.753936930568915688e-04
6.239999999999999858e+01,3.789053937168969399e-04
6.240999999999999659e+01,3.808171092020227327e-04
6.242000000000000171e+01,3.805531854539566622e-04
6.242999999999999972e+01,3.798340087286858065e-04
6.243999999999999773e+01,3.799954019427496965e-04
6.245000000000000284e+01,3.814065980068608681e-04
6.246000000000000085e+01,3.844320592232148550e-04
6.246999999999999886e+01,3.880934714529757790e-04
6.247999999999999687e+01,3.902580590841380165e-04
6.249000000000000199e+01,3.921242924580744019e-04
6.250000000000000000e+01,3.964739892139253425e-04
6.250999999999999801e+01,4.015123726595435510e-04
6.252000000000000313e+01,4.044865311358230566e-04
6.253000000000000114e+01,4.066356642273284390e-04
6.253999999999999915e+01,4.095334842636440069e-04
6.254999999999999716e+01,4.134723987338734079e-04
6.256000000000000227e+01,4.181520116319167608e-04
6.257000000000000028e+01,4.213371352676294895e-04
6.257999999999999829e+01,4.222488995147272574e-04
6.259000000000000341e+01,4.232881743055814331e-04
6.260000000000000142e+01,4.242936310551895067e-04
6.260999999999999943e+01,4.228536211784684161e-04
6.261999999999999744e+01,4.197808130405658307e-04
