# time, time_amplitude
6.117999999999999972e+01,2.959924566964540048e-04
6.118999999999999773e+01,2.974267326292612344e-04
6.120000000000000284e+01,3.005112123977419689e-04
6.121000000000000085e+01,3.025412298963478649e-04
6.121999999999999886e+01,3.035150815986924536e-04
6.122999999999999687e+01,3.051346715187911308e-04
6.124000000000000199e+01,3.057272021909668183e-04
6.125000000000000000e+01,3.043240071888171638e-04
6.125999999999999801e+01,3.033780238034321339e-04
6.127000000000000313e+01,3.032343407446112284e-04
6.128000000000000114e+01,3.029643218981153898e-04
6.128999999999999915e+01,3.030928448324221505e-04
6.129999999999999716e+01,3.023633696440770576e-04
6.131000000000000227e+01,3.010396603535122305e-04
6.132000000000000028e+01,3.021495115686790569e-04
6.132999999999999829e+01,3.027910977998896145e-04
6.134000000000000341e+01,2.998923162950403514e-04
6.135000000000000142e+01,2.992219227723864569e-04
6.135999999999999943e+01,3.015827888309851245e-04
6.136999999999999744e+01,3.002342928324410474e-04
6.138000000000000256e+01,2.981306534815815305e-04
6.139000000000000057e+01,3.003177821262359871e-04
6.139999999999999858e+01,3.004978049051626964e-04
6.140999999999999659e+01,2.966966407007138847e-04
6.142000000000000171e+01,2.961092947479888947e-04
6.142999999999999972e+01,2.981248049638627988e-04
6.143999999999999773e+01,2.976867063452418136e-04
6.145000000000000284e+01,2.967538268408571444e-04
6.146000000000000085e+01,2.968682648703025481e-04
6.146999999999999886e+01,2.963274443164069468e-04
6.147999999999999687e+01,2.974157855425873967e-04
6.149000000000000199e+01,3.014123496272240162e-04
6.150000000000000000e+01,3.035356369866876939e-04
6.150999999999999801e+01,3.023732797533874883e-04
6.152000000000000313e+01,3.023676823307598193e-04
6.153000000000000114e+01,3.038959845644776249e-04
6.153999999999999915e+01,3.035973210365783032e-04
6.154999999999999716e+01,3.021645357079555914e-04
6.156000000000000227e+01,3.015467617333880928e-04
6.157000000000000028e+01,3.006086544752526986e-04
6.157999999999999829e+01,2.992590958260161918e-04
6.159000000000000341e+01,2.992391927547560304e-04
6.160000000000000142e+01,2.995449398491028441e-04
6.160999999999999943e+01,2.983253374994297713e-04
6.161999999999999744e+01,2.980041624656587528e-04
6.163000000000000256e+01,3.006304523239353328e-04
6.164000000000000057e+01,3.017615147119369172e-04
6.164999999999999858e+01,2.990858003356164515e-04
6.165999999999999659e+01,2.980041277828218010e-04
6.167000000000000171e+01,2.990500852673204173e-04
6.167999999999999972e+01,2.976500495038733292e-04
6.168999999999999773e+01,2.972282710078815219e-04
6.170000000000000284e+01,3.001091764430860085e-04
6.171000000000000085e+01,2.999784103428488995e-04
6.171999999999999886e+01,2.979197891266762810e-04
6.172999999999999687e+01,2.996225334902184582e-04
6.174000000000000199e+01,3.004713600706627021e-04
6.175000000000000000e+01,2.980853290399563768e-04
6.175999999999999801e+01,2.991126462312536003e-04
6.177000000000000313e+01,3.022445725462776563e-04
6.178000000000000114e+01,3.002479476528713905e-04
6.178999999999999915e+01,2.963567595586118686e-04
6.179999999999999716e+01,2.976906706257453428e-04
6.181000000000000227e+01,3.007870579718784966e-04
